,animal,session,trial,onset,first_lick_in,last_lick_out,water_valve_on,outcome,licks,running_speed,time_0,sound_num,reward,go_nogo,licks_out,quality,water_valve_amt
167,JUV011,211215,168,1497.8476759999999,1498.055175,1498.176508,,1498.055175,"[1498.055175, 1498.1476739999998]","[array([[1.49532297e+03, 1.92561205e+00],
       [1.49594297e+03, 1.79211470e-01],
       [1.49645297e+03, 1.20370370e+00],
       [1.49696297e+03, 1.77015251e+00],
       [1.49747297e+03, 1.71568627e+00],
       [1.49798297e+03, 1.88997821e+00],
       [1.49850297e+03, 4.32692308e-01],
       [1.49903297e+03, 1.59329140e+00],
       [1.49954297e+03, 2.76688453e+00],
       [1.50005297e+03, 3.14814815e+00],
       [1.50056297e+03, 2.88126362e+00],
       [1.50107297e+03, 1.61220044e+00],
       [1.50158297e+03, 1.47058824e+00],
       [1.50209297e+03, 1.53594771e+00],
       [1.50260297e+03, 1.49782135e+00],
       [1.50311297e+03, 1.41067538e+00],
       [1.50362297e+03, 1.67211329e+00],
       [1.50413297e+03, 1.78104575e+00],
       [1.50464297e+03, 1.81917211e+00],
       [1.50515297e+03, 1.97712418e+00],
       [1.50566297e+03, 1.78104575e+00],
       [1.50617297e+03, 1.83551198e+00],
       [1.50668297e+03, 2.08061002e+00],
       [1.50719297e+03, 2.10239651e+00],
       [1.50770297e+03, 2.36383442e+00],
       [1.50821297e+03, 2.45098039e+00],
       [1.50831297e+03, 2.44444444e+00],
       [1.50891297e+03, 2.21296296e+00],
       [1.50952297e+03, 2.19034608e+00],
       [1.51003297e+03, 2.21677560e+00],
       [1.51054297e+03, 1.97712418e+00],
       [1.51105297e+03, 2.00435730e+00],
       [1.51156297e+03, 2.04248366e+00],
       [1.51208297e+03, 1.70940171e+00]])]",1663.447028,5,-1,nogo,2,normal,
168,JUV011,211215,169,1512.2127959999998,1512.388117,1513.442113,1512.390284,1512.390284,"[1512.388117, 1512.4734509999998, 1512.57595, 1512.66395, 1512.7661159999998, 1512.8607819999997, 1512.962615, 1513.0652810000001, 1513.181614, 1513.283947, 1513.4206129999998]","[array([[1.50952297e+03, 2.19034608e+00],
       [1.51003297e+03, 2.21677560e+00],
       [1.51054297e+03, 1.97712418e+00],
       [1.51105297e+03, 2.00435730e+00],
       [1.51156297e+03, 2.04248366e+00],
       [1.51208297e+03, 1.70940171e+00],
       [1.51259297e+03, 1.32897603e+00],
       [1.51314297e+03, 7.57575758e-02],
       [1.51325297e+03, 0.00000000e+00],
       [1.51385297e+03, 1.71296296e-01],
       [1.51446297e+03, 1.65300546e+00],
       [1.51497297e+03, 2.82135076e+00],
       [1.51548297e+03, 2.89760349e+00],
       [1.51599297e+03, 2.48366013e+00],
       [1.51651297e+03, 1.36752137e+00]])]",1663.447028,4,2,go,11,normal,2
169,JUV011,211215,170,1516.7982659999998,1516.926599,1516.954933,,1516.926599,[1516.926599],"[array([[1.51385297e+03, 1.71296296e-01],
       [1.51446297e+03, 1.65300546e+00],
       [1.51497297e+03, 2.82135076e+00],
       [1.51548297e+03, 2.89760349e+00],
       [1.51599297e+03, 2.48366013e+00],
       [1.51651297e+03, 1.36752137e+00],
       [1.51702297e+03, 8.22440087e-01],
       [1.51753297e+03, 1.30718954e-01],
       [1.51807297e+03, 1.28600823e+00],
       [1.51858297e+03, 2.05882353e+00],
       [1.51909297e+03, 2.38562092e+00],
       [1.51960297e+03, 2.25490196e+00],
       [1.52011297e+03, 2.23856209e+00],
       [1.52063297e+03, 2.30769231e+00],
       [1.52115297e+03, 1.76816239e+00],
       [1.52166297e+03, 1.65577342e+00],
       [1.52217297e+03, 1.70479303e+00],
       [1.52269297e+03, 1.71474359e+00],
       [1.52320297e+03, 1.88453159e+00],
       [1.52371297e+03, 1.79193900e+00],
       [1.52422297e+03, 1.90087146e+00],
       [1.52474297e+03, 1.80021368e+00],
       [1.52525297e+03, 1.47603486e+00],
       [1.52576297e+03, 1.21459695e+00],
       [1.52628297e+03, 1.20192308e+00],
       [1.52679297e+03, 1.43790850e+00],
       [1.52730297e+03, 1.71023965e+00],
       [1.52740297e+03, 1.88888889e+00],
       [1.52800297e+03, 1.78240741e+00],
       [1.52860297e+03, 1.79629630e+00],
       [1.52911297e+03, 1.60130719e+00],
       [1.52962297e+03, 1.54684096e+00],
       [1.53013297e+03, 1.61220044e+00],
       [1.53064297e+03, 1.72657952e+00],
       [1.53115297e+03, 1.65577342e+00]])]",1663.447028,5,-1,nogo,1,normal,
170,JUV011,211215,171,1531.345042,1539.9883399999999,1540.0021739999997,,1534.3471960000002,[1539.9883399999999],"[array([[ 1.52860297e+03,  1.79629630e+00],
       [ 1.52911297e+03,  1.60130719e+00],
       [ 1.52962297e+03,  1.54684096e+00],
       [ 1.53013297e+03,  1.61220044e+00],
       [ 1.53064297e+03,  1.72657952e+00],
       [ 1.53115297e+03,  1.65577342e+00],
       [ 1.53167297e+03,  1.31410256e+00],
       [ 1.53219297e+03,  1.83760684e+00],
       [ 1.53270297e+03,  1.97167756e+00],
       [ 1.53322297e+03,  1.74679487e+00],
       [ 1.53373297e+03,  1.66122004e+00],
       [ 1.53424297e+03,  1.86274510e+00],
       [ 1.53476297e+03,  1.94444444e+00],
       [ 1.53530297e+03,  2.00102881e+00],
       [ 1.53581297e+03,  2.15141612e+00],
       [ 1.53632297e+03,  1.82461874e+00],
       [ 1.53683297e+03,  1.72657952e+00],
       [ 1.53734297e+03,  1.94989107e+00],
       [ 1.53786297e+03,  1.89636752e+00],
       [ 1.53837297e+03,  1.92810458e+00],
       [ 1.53888297e+03,  1.95533769e+00],
       [ 1.53939297e+03,  1.93899782e+00],
       [ 1.53991297e+03,  1.82158120e+00],
       [ 1.54042297e+03,  4.30283224e-01],
       [ 1.54094297e+03,  1.75213675e+00],
       [ 1.54145297e+03,  2.46732026e+00],
       [ 1.54196297e+03,  2.73965142e+00],
       [ 1.54247297e+03,  2.48910675e+00],
       [ 1.54298297e+03,  2.37472767e+00],
       [ 1.54350297e+03,  2.04594017e+00],
       [ 1.54401297e+03,  2.21132898e+00],
       [ 1.54452297e+03,  1.87908497e+00],
       [ 1.54463297e+03,  2.04545455e+00],
       [ 1.54523297e+03,  2.06481481e+00],
       [ 1.54584297e+03,  1.60291439e+00],
       [ 1.54636297e+03,  1.57585470e+00],
       [ 1.54687297e+03,  1.11655773e+00],
       [ 1.54738297e+03, -7.62527233e-02],
       [ 1.54789297e+03, -4.35729847e-02]])]",1663.447028,12,-1,go,1,missed,
171,JUV011,211215,172,1548.0588079999998,1548.0886409999998,1551.453128,1548.0906409999998,1548.0906409999998,"[1548.0886409999998, 1549.9196339999999, 1550.057633, 1550.160966, 1550.2899659999998, 1550.540298, 1550.7901309999997, 1551.1134619999998, 1551.424461]","[array([[ 1.54523297e+03,  2.06481481e+00],
       [ 1.54584297e+03,  1.60291439e+00],
       [ 1.54636297e+03,  1.57585470e+00],
       [ 1.54687297e+03,  1.11655773e+00],
       [ 1.54738297e+03, -7.62527233e-02],
       [ 1.54789297e+03, -4.35729847e-02],
       [ 1.54840297e+03, -1.08932462e-02],
       [ 1.54894297e+03,  0.00000000e+00],
       [ 1.54904297e+03,  0.00000000e+00],
       [ 1.54964297e+03,  4.62962963e-03],
       [ 1.55025297e+03, -4.55373406e-03],
       [ 1.55076297e+03, -1.08932462e-02],
       [ 1.55127297e+03,  1.08932462e-02],
       [ 1.55178297e+03,  9.25925926e-02],
       [ 1.55230297e+03,  6.35683761e-01],
       [ 1.55281297e+03,  1.21459695e+00],
       [ 1.55333297e+03,  1.63461538e+00]])]",1663.447028,4,2,go,9,normal,2
172,JUV011,211215,173,1553.454287,1554.0867950000002,1554.100617,,1554.0867950000002,[1554.0867950000002],"[array([[ 1.55076297e+03, -1.08932462e-02],
       [ 1.55127297e+03,  1.08932462e-02],
       [ 1.55178297e+03,  9.25925926e-02],
       [ 1.55230297e+03,  6.35683761e-01],
       [ 1.55281297e+03,  1.21459695e+00],
       [ 1.55333297e+03,  1.63461538e+00],
       [ 1.55384297e+03,  1.04575163e+00],
       [ 1.55435297e+03,  3.75816993e-01],
       [ 1.55489297e+03,  1.33230453e+00],
       [ 1.55540297e+03,  1.68300654e+00],
       [ 1.55591297e+03,  1.49782135e+00],
       [ 1.55642297e+03,  1.27995643e+00],
       [ 1.55693297e+03,  1.37799564e+00],
       [ 1.55744297e+03,  1.09477124e+00],
       [ 1.55795297e+03,  8.82352941e-01],
       [ 1.55847297e+03,  1.66132479e+00],
       [ 1.55898297e+03,  1.86819172e+00],
       [ 1.55950297e+03,  1.92841880e+00],
       [ 1.56001297e+03,  1.86274510e+00],
       [ 1.56052297e+03,  1.70479303e+00],
       [ 1.56103297e+03,  1.91176471e+00],
       [ 1.56154297e+03,  2.00435730e+00],
       [ 1.56205297e+03,  1.91721133e+00],
       [ 1.56256297e+03,  1.82461874e+00],
       [ 1.56307297e+03,  1.84095861e+00],
       [ 1.56358297e+03,  1.87908497e+00],
       [ 1.56410297e+03,  1.88568376e+00],
       [ 1.56461297e+03,  1.93899782e+00],
       [ 1.56472297e+03,  1.71717172e+00],
       [ 1.56532297e+03,  1.63888889e+00],
       [ 1.56592297e+03,  1.54629630e+00],
       [ 1.56644297e+03,  1.78952991e+00],
       [ 1.56695297e+03,  1.61220044e+00],
       [ 1.56746297e+03,  1.87363834e+00],
       [ 1.56797297e+03,  2.02069717e+00],
       [ 1.56848297e+03,  1.99891068e+00]])]",1663.447028,6,-1,nogo,1,normal,
173,JUV011,211215,174,1568.552726,,,,1571.803046,[],"[array([[1.56592297e+03, 1.54629630e+00],
       [1.56644297e+03, 1.78952991e+00],
       [1.56695297e+03, 1.61220044e+00],
       [1.56746297e+03, 1.87363834e+00],
       [1.56797297e+03, 2.02069717e+00],
       [1.56848297e+03, 1.99891068e+00],
       [1.56900297e+03, 1.75747863e+00],
       [1.56951297e+03, 1.90631808e+00],
       [1.57002297e+03, 1.86274510e+00],
       [1.57053297e+03, 2.01525054e+00],
       [1.57104297e+03, 2.07516340e+00],
       [1.57155297e+03, 1.91176471e+00],
       [1.57207297e+03, 1.93910256e+00],
       [1.57220297e+03, 2.07264957e+00],
       [1.57280297e+03, 2.07870370e+00],
       [1.57341297e+03, 2.20400729e+00],
       [1.57392297e+03, 1.78104575e+00],
       [1.57443297e+03, 1.14379085e+00],
       [1.57494297e+03, 1.53050109e+00],
       [1.57545297e+03, 1.65577342e+00],
       [1.57596297e+03, 2.43464052e+00]])]",1663.447028,7,0,nogo,0,normal,
174,JUV011,211215,175,1576.257862,1576.522861,1577.6150229999998,1576.525033,1576.525033,"[1576.522861, 1576.6161940000002, 1576.721031, 1576.818193, 1576.9180259999998, 1577.003526, 1577.106025, 1577.2310349999998, 1577.347358, 1577.402857, 1577.449524, 1577.578857]","[array([[ 1.57341297e+03,  2.20400729e+00],
       [ 1.57392297e+03,  1.78104575e+00],
       [ 1.57443297e+03,  1.14379085e+00],
       [ 1.57494297e+03,  1.53050109e+00],
       [ 1.57545297e+03,  1.65577342e+00],
       [ 1.57596297e+03,  2.43464052e+00],
       [ 1.57647297e+03,  2.16775599e+00],
       [ 1.57699297e+03,  1.60256410e-01],
       [ 1.57712297e+03, -4.27350427e-02],
       [ 1.57771297e+03,  9.41619586e-03],
       [ 1.57833297e+03,  8.28853047e-01],
       [ 1.57884297e+03,  2.17320261e+00],
       [ 1.57934297e+03,  2.28888889e+00],
       [ 1.57985297e+03,  2.16775599e+00],
       [ 1.58036297e+03,  1.28540305e+00],
       [ 1.58087297e+03,  5.39215686e-01]])]",1663.447028,1,2,go,12,normal,2
175,JUV011,211215,176,1581.054843,,,,1584.305163,[],"[array([[1.57833297e+03, 8.28853047e-01],
       [1.57884297e+03, 2.17320261e+00],
       [1.57934297e+03, 2.28888889e+00],
       [1.57985297e+03, 2.16775599e+00],
       [1.58036297e+03, 1.28540305e+00],
       [1.58087297e+03, 5.39215686e-01],
       [1.58138297e+03, 1.07298475e+00],
       [1.58190297e+03, 1.58119658e+00],
       [1.58241297e+03, 1.90087146e+00],
       [1.58292297e+03, 1.69389978e+00],
       [1.58343297e+03, 1.60130719e+00],
       [1.58394297e+03, 1.12745098e+00],
       [1.58445297e+03, 1.58496732e+00],
       [1.58458297e+03, 1.77350427e+00],
       [1.58519297e+03, 1.76684882e+00],
       [1.58580297e+03, 1.88979964e+00],
       [1.58631297e+03, 1.49782135e+00],
       [1.58682297e+03, 1.35620915e+00],
       [1.58733297e+03, 1.70479303e+00],
       [1.58783297e+03, 1.26666667e+00]])]",1663.447028,8,0,nogo,0,normal,
176,JUV011,211215,177,1588.0273149999998,1588.1799809999998,1589.810974,1588.1821559999998,1588.1821559999998,"[1588.1799809999998, 1588.2816469999998, 1588.3906470000002, 1588.493313, 1588.6024790000001, 1588.697646, 1588.806978, 1588.923146, 1589.045811, 1589.162644, 1589.2718099999997, 1589.3881430000001, 1589.512314, 1589.583475, 1589.6241420000001, 1589.7679749999998]","[array([[ 1.58519297e+03,  1.76684882e+00],
       [ 1.58580297e+03,  1.88979964e+00],
       [ 1.58631297e+03,  1.49782135e+00],
       [ 1.58682297e+03,  1.35620915e+00],
       [ 1.58733297e+03,  1.70479303e+00],
       [ 1.58783297e+03,  1.26666667e+00],
       [ 1.58835297e+03,  7.74572650e-01],
       [ 1.58888297e+03,  2.20125786e-01],
       [ 1.58899297e+03, -5.05050505e-02],
       [ 1.58959297e+03,  1.85185185e-02],
       [ 1.59021297e+03,  1.97132616e-01],
       [ 1.59072297e+03,  1.57952070e+00],
       [ 1.59123297e+03,  2.63071895e+00],
       [ 1.59175297e+03,  2.66025641e+00],
       [ 1.59226297e+03,  2.06427015e+00]])]",1663.447028,3,2,go,16,normal,2
177,JUV011,211215,178,1592.569297,,,,1595.571618,[],"[array([[1.58959297e+03, 1.85185185e-02],
       [1.59021297e+03, 1.97132616e-01],
       [1.59072297e+03, 1.57952070e+00],
       [1.59123297e+03, 2.63071895e+00],
       [1.59175297e+03, 2.66025641e+00],
       [1.59226297e+03, 2.06427015e+00],
       [1.59277297e+03, 1.18736383e+00],
       [1.59328297e+03, 1.18736383e+00],
       [1.59379297e+03, 1.25816993e+00],
       [1.59430297e+03, 1.21459695e+00],
       [1.59481297e+03, 1.57407407e+00],
       [1.59532297e+03, 1.29629630e+00],
       [1.59584297e+03, 1.49038462e+00],
       [1.59637297e+03, 1.81865828e+00],
       [1.59689297e+03, 1.71474359e+00],
       [1.59740297e+03, 1.91176471e+00],
       [1.59791297e+03, 2.00980392e+00],
       [1.59842297e+03, 1.94989107e+00],
       [1.59893297e+03, 1.05119826e+00],
       [1.59944297e+03, 1.30718954e+00],
       [1.59995297e+03, 1.77015251e+00],
       [1.60046297e+03, 1.70479303e+00],
       [1.60097297e+03, 1.78104575e+00],
       [1.60149297e+03, 1.61858974e+00],
       [1.60200297e+03, 1.66122004e+00],
       [1.60252297e+03, 1.69337607e+00],
       [1.60303297e+03, 1.86819172e+00],
       [1.60354297e+03, 1.66122004e+00],
       [1.60406297e+03, 1.52777778e+00],
       [1.60457297e+03, 1.88453159e+00],
       [1.60509297e+03, 1.99252137e+00],
       [1.60561297e+03, 1.94444444e+00],
       [1.60612297e+03, 1.81917211e+00],
       [1.60623297e+03, 1.61616162e+00],
       [1.60683297e+03, 1.95833333e+00],
       [1.60744297e+03, 2.06739526e+00],
       [1.60795297e+03, 1.86819172e+00],
       [1.60846297e+03, 1.91721133e+00],
       [1.60897297e+03, 1.90631808e+00]])]",1663.447028,13,-1,go,0,missed,
178,JUV011,211215,179,1609.4233960000001,,,,1612.4258839999998,[],"[array([[1606.832972  ,    1.95833333],
       [1607.442972  ,    2.06739526],
       [1607.952972  ,    1.86819172],
       [1608.462972  ,    1.91721133],
       [1608.972972  ,    1.90631808],
       [1609.492972  ,    1.8482906 ],
       [1610.002972  ,    1.88997821],
       [1610.512972  ,    1.78649237],
       [1611.022972  ,    1.73202614],
       [1611.532972  ,    1.8627451 ],
       [1612.042972  ,    1.98801743],
       [1612.562972  ,    2.00320513],
       [1613.092972  ,    2.08071279],
       [1613.602972  ,    1.84640523],
       [1614.112972  ,    1.71568627],
       [1614.622972  ,    1.8627451 ],
       [1615.132972  ,    1.8627451 ],
       [1615.642972  ,    1.8627451 ],
       [1616.152972  ,    1.97167756],
       [1616.662972  ,    2.09150327],
       [1617.182972  ,    2.02457265],
       [1617.692972  ,    1.69389978],
       [1618.212972  ,    1.85897436],
       [1618.722972  ,    1.91176471],
       [1619.222972  ,    2.15      ],
       [1619.742972  ,    1.99786325],
       [1620.252972  ,    2.12962963],
       [1620.772972  ,    2.08867521],
       [1621.282972  ,    2.26034858],
       [1621.792972  ,    2.15686275],
       [1622.312972  ,    1.89636752],
       [1622.822972  ,    1.64488017],
       [1622.932972  ,    1.76767677],
       [1623.522972  ,    1.77024482],
       [1624.132972  ,    1.75774135],
       [1624.642972  ,    1.67755991],
       [1625.152972  ,    1.81917211],
       [1625.662972  ,    1.69389978],
       [1626.182972  ,    1.74145299]])]",1663.447028,11,-1,go,0,missed,
179,JUV011,211215,180,1626.392828,,,,1629.643148,[],"[array([[1.62352297e+03, 1.77024482e+00],
       [1.62413297e+03, 1.75774135e+00],
       [1.62464297e+03, 1.67755991e+00],
       [1.62515297e+03, 1.81917211e+00],
       [1.62566297e+03, 1.69389978e+00],
       [1.62618297e+03, 1.74145299e+00],
       [1.62669297e+03, 1.44335512e+00],
       [1.62720297e+03, 1.47603486e+00],
       [1.62771297e+03, 1.60675381e+00],
       [1.62823297e+03, 1.96047009e+00],
       [1.62874297e+03, 1.55228758e+00],
       [1.62925297e+03, 1.64488017e+00],
       [1.62976297e+03, 2.00435730e+00],
       [1.62989297e+03, 2.39316239e+00],
       [1.63048297e+03, 2.40583804e+00],
       [1.63110297e+03, 1.89516129e+00],
       [1.63161297e+03, 1.54684096e+00],
       [1.63212297e+03, 1.72657952e+00],
       [1.63264297e+03, 1.73076923e+00],
       [1.63315297e+03, 1.37254902e+00]])]",1663.447028,8,0,nogo,0,normal,
180,JUV011,211215,181,1633.199634,1633.3732999999997,1633.618633,,1633.3732999999997,"[1633.3732999999997, 1633.465466, 1633.5976329999999]","[array([[ 1.63048297e+03,  2.40583804e+00],
       [ 1.63110297e+03,  1.89516129e+00],
       [ 1.63161297e+03,  1.54684096e+00],
       [ 1.63212297e+03,  1.72657952e+00],
       [ 1.63264297e+03,  1.73076923e+00],
       [ 1.63315297e+03,  1.37254902e+00],
       [ 1.63366297e+03, -8.16993464e-02],
       [ 1.63420297e+03,  8.64197531e-01],
       [ 1.63471297e+03,  1.93899782e+00],
       [ 1.63522297e+03,  2.39106754e+00],
       [ 1.63573297e+03,  2.53267974e+00],
       [ 1.63625297e+03,  2.39850427e+00],
       [ 1.63676297e+03,  1.96078431e+00],
       [ 1.63727297e+03,  1.83006536e+00],
       [ 1.63778297e+03,  1.74291939e+00],
       [ 1.63829297e+03,  1.52505447e+00],
       [ 1.63880297e+03,  1.35620915e+00],
       [ 1.63932297e+03,  1.75747863e+00],
       [ 1.63983297e+03,  1.87908497e+00],
       [ 1.64033297e+03,  1.74444444e+00],
       [ 1.64085297e+03,  1.81623932e+00],
       [ 1.64136297e+03,  1.79738562e+00],
       [ 1.64188297e+03,  1.78952991e+00],
       [ 1.64239297e+03,  1.69389978e+00],
       [ 1.64290297e+03,  1.87908497e+00],
       [ 1.64342297e+03,  1.81089744e+00],
       [ 1.64393297e+03,  1.84095861e+00],
       [ 1.64404297e+03,  1.61616162e+00],
       [ 1.64481297e+03,  1.86147186e+00],
       [ 1.64542297e+03,  1.99908925e+00],
       [ 1.64594297e+03,  1.81623932e+00],
       [ 1.64645297e+03,  1.61220044e+00],
       [ 1.64697297e+03,  1.54380342e+00],
       [ 1.64748297e+03,  1.75925926e+00],
       [ 1.64799297e+03,  1.49237473e+00]])]",1663.447028,5,-1,nogo,3,normal,
181,JUV011,211215,182,1648.275916,1648.759916,1649.0819189999997,,1648.759916,"[1648.759916, 1648.8712380000002, 1649.0677369999999]","[array([[1.64542297e+03, 1.99908925e+00],
       [1.64594297e+03, 1.81623932e+00],
       [1.64645297e+03, 1.61220044e+00],
       [1.64697297e+03, 1.54380342e+00],
       [1.64748297e+03, 1.75925926e+00],
       [1.64799297e+03, 1.49237473e+00],
       [1.64850297e+03, 4.57516340e-01],
       [1.64901297e+03, 1.08932462e-02],
       [1.64914297e+03, 1.06837607e-01],
       [1.64973297e+03, 1.29472693e+00],
       [1.65035297e+03, 2.76433692e+00],
       [1.65086297e+03, 3.21895425e+00],
       [1.65137297e+03, 2.95206972e+00],
       [1.65188297e+03, 2.51089325e+00],
       [1.65239297e+03, 2.36383442e+00]])]",1663.447028,15,0,go,3,normal,
182,JUV011,211215,183,1652.6613899999998,1652.8597220000001,1653.938051,1652.862055,1652.862055,"[1652.8597220000001, 1652.9528879999998, 1653.054395, 1653.1567209999998, 1653.267221, 1653.35572, 1653.4575529999997, 1653.5670529999998, 1653.6692189999999, 1653.785719, 1653.8948850000002]","[array([[ 1.64973297e+03,  1.29472693e+00],
       [ 1.65035297e+03,  2.76433692e+00],
       [ 1.65086297e+03,  3.21895425e+00],
       [ 1.65137297e+03,  2.95206972e+00],
       [ 1.65188297e+03,  2.51089325e+00],
       [ 1.65239297e+03,  2.36383442e+00],
       [ 1.65291297e+03,  1.81089744e+00],
       [ 1.65342297e+03,  2.39651416e-01],
       [ 1.65355297e+03,  8.54700855e-02],
       [ 1.65415297e+03, -4.62962963e-03],
       [ 1.65477297e+03,  1.08422939e+00],
       [ 1.65528297e+03,  2.14052288e+00],
       [ 1.65578297e+03,  2.54444444e+00],
       [ 1.65629297e+03,  2.33660131e+00],
       [ 1.65681297e+03,  1.81089744e+00],
       [ 1.65732297e+03,  7.08061002e-01]])]",1663.447028,1,2,go,11,normal,2
183,JUV011,211215,184,1657.48187,,,,1660.732191,[],"[array([[1.65477297e+03, 1.08422939e+00],
       [1.65528297e+03, 2.14052288e+00],
       [1.65578297e+03, 2.54444444e+00],
       [1.65629297e+03, 2.33660131e+00],
       [1.65681297e+03, 1.81089744e+00],
       [1.65732297e+03, 7.08061002e-01],
       [1.65783297e+03, 3.86710240e-01],
       [1.65834297e+03, 9.25925926e-01],
       [1.65885297e+03, 1.73202614e+00],
       [1.65936297e+03, 1.38344227e+00],
       [1.65987297e+03, 1.85729847e+00],
       [1.66038297e+03, 1.71568627e+00],
       [1.66089297e+03, 1.71568627e+00],
       [1.66102297e+03, 1.58119658e+00],
       [1.66162297e+03, 1.66666667e+00],
       [1.66224297e+03, 1.42921147e+00],
       [1.66275297e+03, 1.63943355e+00],
       [1.66326297e+03, 1.61764706e+00],
       [1.66377297e+03, 1.51960784e+00]])]",1663.447028,7,0,nogo,0,normal,
184,JUV011,211215,185,1664.233177,1664.394843,1665.5881709999999,1664.397176,1664.397176,"[1664.394843, 1664.4683420000001, 1664.4896760000001, 1664.5803419999997, 1664.683008, 1664.785841, 1664.8670069999998, 1664.969674, 1665.0866729999998, 1665.2031729999999, 1665.312339, 1665.429172, 1665.5375159999999]","[array([[1.66162297e+03, 1.66666667e+00],
       [1.66224297e+03, 1.42921147e+00],
       [1.66275297e+03, 1.63943355e+00],
       [1.66326297e+03, 1.61764706e+00],
       [1.66377297e+03, 1.51960784e+00],
       [1.66429297e+03, 1.55448718e+00],
       [1.66480297e+03, 5.39215686e-01],
       [1.66494297e+03, 1.78571429e-01],
       [1.66554297e+03, 9.25925926e-03],
       [1.66615297e+03, 3.05100182e-01],
       [1.66667297e+03, 1.88034188e+00],
       [1.66718297e+03, 2.85947712e+00],
       [1.66769297e+03, 2.58714597e+00]])]",1663.447028,2,2,go,13,normal,2
185,JUV011,211215,186,1668.0968279999997,,,,1671.3471479999998,[],"[array([[1.66554297e+03, 9.25925926e-03],
       [1.66615297e+03, 3.05100182e-01],
       [1.66667297e+03, 1.88034188e+00],
       [1.66718297e+03, 2.85947712e+00],
       [1.66769297e+03, 2.58714597e+00],
       [1.66821297e+03, 2.05128205e+00],
       [1.66872297e+03, 1.49237473e+00],
       [1.66923297e+03, 1.65577342e+00],
       [1.66975297e+03, 1.36752137e+00],
       [1.67026297e+03, 1.70479303e+00],
       [1.67077297e+03, 1.46514161e+00],
       [1.67128297e+03, 1.85185185e+00],
       [1.67180297e+03, 1.84294872e+00],
       [1.67193297e+03, 1.79487179e+00],
       [1.67252297e+03, 1.63370998e+00],
       [1.67313297e+03, 1.72586521e+00],
       [1.67365297e+03, 1.77884615e+00],
       [1.67416297e+03, 1.45424837e+00],
       [1.67467297e+03, 1.55773420e+00],
       [1.67519297e+03, 1.57051282e+00],
       [1.67570297e+03, 1.77015251e+00]])]",1663.447028,7,0,nogo,0,normal,
186,JUV011,211215,187,1675.88013,1676.022963,1680.368112,1676.02513,1676.02513,"[1676.022963, 1676.1016289999998, 1676.2046329999998, 1676.306962, 1676.4102950000001, 1676.498635, 1676.600794, 1676.7027950000002, 1676.812293, 1676.9216259999998, 1677.0312920000001, 1677.1484580000001, 1680.0002799999997, 1680.3109559999998]","[array([[ 1.67313297e+03,  1.72586521e+00],
       [ 1.67365297e+03,  1.77884615e+00],
       [ 1.67416297e+03,  1.45424837e+00],
       [ 1.67467297e+03,  1.55773420e+00],
       [ 1.67519297e+03,  1.57051282e+00],
       [ 1.67570297e+03,  1.77015251e+00],
       [ 1.67620297e+03,  1.34444444e+00],
       [ 1.67675297e+03,  1.96969697e-01],
       [ 1.67686297e+03,  7.57575758e-02],
       [ 1.67746297e+03,  3.24074074e-02],
       [ 1.67807297e+03,  1.17486339e+00],
       [ 1.67858297e+03,  2.68518519e+00],
       [ 1.67909297e+03,  2.58714597e+00],
       [ 1.67960297e+03,  1.60130719e+00],
       [ 1.68011297e+03, -8.71459695e-02],
       [ 1.68063297e+03,  2.93803419e-01],
       [ 1.68114297e+03,  1.16557734e+00],
       [ 1.68165297e+03,  1.47058824e+00],
       [ 1.68216297e+03,  1.45424837e+00]])]",1663.447028,4,2,go,14,normal,2
187,JUV011,211215,188,1682.369115,,,,1685.619435,[],"[array([[ 1.67960297e+03,  1.60130719e+00],
       [ 1.68011297e+03, -8.71459695e-02],
       [ 1.68063297e+03,  2.93803419e-01],
       [ 1.68114297e+03,  1.16557734e+00],
       [ 1.68165297e+03,  1.47058824e+00],
       [ 1.68216297e+03,  1.45424837e+00],
       [ 1.68267297e+03,  8.44226580e-01],
       [ 1.68318297e+03,  9.47712418e-01],
       [ 1.68369297e+03,  1.88453159e+00],
       [ 1.68421297e+03,  1.85363248e+00],
       [ 1.68472297e+03,  1.90631808e+00],
       [ 1.68524297e+03,  1.64529915e+00],
       [ 1.68575297e+03,  1.12200436e+00],
       [ 1.68588297e+03,  8.76068376e-01],
       [ 1.68647297e+03,  1.30414313e+00],
       [ 1.68708297e+03,  1.52550091e+00],
       [ 1.68759297e+03,  1.60675381e+00],
       [ 1.68811297e+03,  1.58119658e+00],
       [ 1.68862297e+03,  1.43790850e+00],
       [ 1.68914297e+03,  1.67200855e+00]])]",1663.447028,5,0,nogo,0,normal,
